CF_ID,Jurisdiction,Product,InflowOutflow,Amount(USDk),TimeBucket,LCR_Weight,NSFR_Weight,Date
CF2639,BM,CorporateDeposit,Outflow,-56418.83,181-365d,0.25,0.9468457017429095,2020-12-04
CF2640,JE,DerivativesCF,Inflow,1426.21,<2d,1.0,0.1600055524198446,2020-01-16
CF2641,KY,DerivativesCF,Inflow,345316.28,2-7d,1.0,0.02146716683946881,2023-07-20
CF2642,BM,RetailDeposit,Inflow,199232.79,31-90d,0.5,0.6983297336558806,2024-01-10
CF2643,BM,SecurityMaturity,Inflow,170439.97,<2d,1.0,0.2952632721557854,2020-12-03
CF2644,JE,SecurityMaturity,Outflow,-208061.44,91-180d,0.5,0.2840553151919012,2021-11-10
CF2645,BM,DerivativesCF,Inflow,191845.1,8-30d,1.0,0.42732585814635893,2020-08-19
CF2646,BM,DerivativesCF,Outflow,-43604.23,31-90d,0.5,0.23427681011907564,2023-04-16
CF2647,BM,CommitmentDraw,Outflow,-161988.11,2-7d,1.0,0.0552647139072765,2020-08-19
CF2648,BM,CommitmentDraw,Inflow,392971.98,>1y,0.0,0.14731973700056678,2019-08-22
CF2649,KY,SecurityMaturity,Inflow,161646.61,<2d,1.0,0.1730273723179684,2023-12-21
CF2650,KY,LoanRepayment,Inflow,378284.19,<2d,1.0,0.02152899724763435,2020-02-02
CF2651,GU,RetailDeposit,Outflow,-198849.59,2-7d,1.0,0.5222874014092863,2024-06-17
CF2652,BM,RetailDeposit,Outflow,-32157.54,31-90d,0.5,0.5880794238257673,2023-12-08
CF2653,JE,CorporateDeposit,Inflow,166671.36,<2d,1.0,0.2257119764395179,2023-10-03
CF2654,BM,CommitmentDraw,Outflow,-186770.32,181-365d,0.25,0.1960887811837595,2022-04-12
CF2655,GU,DerivativesCF,Inflow,189505.81,91-180d,0.5,0.018798193631932136,2024-04-06
CF2656,BM,CommitmentDraw,Inflow,133101.22,8-30d,1.0,0.02526323151116483,2024-04-18
CF2657,JE,RetailDeposit,Inflow,187312.82,<2d,1.0,0.4641406359198489,2020-03-24
CF2658,JE,CommitmentDraw,Outflow,-321851.81,91-180d,0.5,0.05865185896319569,2022-05-17
CF2659,BM,LoanRepayment,Outflow,-431032.21,91-180d,0.5,0.4353209812401404,2020-06-04
CF2660,BM,SecurityMaturity,Outflow,-89306.37,91-180d,0.5,0.22480771541295874,2021-11-25
CF2661,KY,SecurityMaturity,Outflow,-110791.43,31-90d,0.5,0.8880569285050464,2019-10-09
CF2662,BM,RetailDeposit,Outflow,-179250.53,<2d,1.0,0.7760784818413772,2022-12-02
CF2663,BM,RetailDeposit,Outflow,-39708.17,91-180d,0.5,0.583529884410545,2020-01-23
CF2664,JE,SecurityMaturity,Outflow,-43348.88,>1y,0.0,0.9175494566846841,2023-03-19
CF2665,BM,CorporateDeposit,Inflow,101706.86,>1y,0.0,0.28354691940727283,2020-04-29
CF2666,BM,DerivativesCF,Outflow,-112495.53,2-7d,1.0,0.42397558470461727,2022-05-12
CF2667,GU,DerivativesCF,Outflow,-27992.79,8-30d,1.0,0.7597448718423754,2022-08-26
CF2668,KY,RetailDeposit,Outflow,-198124.49,91-180d,0.5,0.6656462447678212,2022-01-26
CF2669,BM,RetailDeposit,Outflow,-151684.1,31-90d,0.5,0.33324226079895625,2019-08-06
CF2670,BM,CorporateDeposit,Outflow,-31649.73,31-90d,0.5,0.4026621158023763,2019-12-10
CF2671,BM,LoanRepayment,Inflow,212832.14,8-30d,1.0,0.5335990883456916,2020-02-01
CF2672,KY,LoanRepayment,Inflow,89179.67,>1y,0.0,0.7326864595337748,2022-08-31
CF2673,JE,CommitmentDraw,Inflow,164824.7,<2d,1.0,0.47815290639614183,2022-12-14
CF2674,BM,CommitmentDraw,Inflow,15778.11,181-365d,0.25,0.5370992630304203,2024-01-11
CF2675,KY,CorporateDeposit,Outflow,-201059.43,>1y,0.0,0.2720346908872441,2022-09-03
CF2676,GU,CommitmentDraw,Outflow,-96440.49,>1y,0.0,0.26184287415425433,2021-07-22
CF2677,BM,SecurityMaturity,Inflow,129365.21,<2d,1.0,0.7598020372846583,2022-07-24
CF2678,GU,LoanRepayment,Inflow,517653.5,91-180d,0.5,0.23449185713322496,2024-06-26
CF2679,BM,LoanRepayment,Outflow,-361214.69,2-7d,1.0,0.5172895217003076,2020-11-06
CF2680,BM,CorporateDeposit,Inflow,115881.01,>1y,0.0,0.1327705852581902,2023-02-15
CF2681,BM,RetailDeposit,Inflow,95672.34,8-30d,1.0,0.3972785123742478,2020-10-19
CF2682,KY,LoanRepayment,Outflow,-39114.35,31-90d,0.5,0.32251512490079914,2021-09-04
CF2683,KY,RetailDeposit,Outflow,-10571.16,31-90d,0.5,0.0749509521181918,2019-10-07
CF2684,JE,CorporateDeposit,Inflow,54830.78,181-365d,0.25,0.11243172704835891,2024-06-26
CF2685,BM,RetailDeposit,Outflow,-64717.23,2-7d,1.0,0.11352021337052387,2020-08-17
CF2686,KY,CommitmentDraw,Inflow,140922.94,2-7d,1.0,0.7250380438203756,2023-10-08
CF2687,BM,DerivativesCF,Outflow,-37322.58,<2d,1.0,0.257320938023613,2022-03-03
CF2688,KY,CommitmentDraw,Inflow,117057.12,31-90d,0.5,0.9200413015313469,2020-02-03
CF2689,KY,LoanRepayment,Inflow,93495.42,>1y,0.0,0.7299863837750367,2021-08-05
CF2690,BM,CommitmentDraw,Outflow,-13952.42,2-7d,1.0,0.05686298116028998,2021-10-03
CF2691,BM,CorporateDeposit,Outflow,-326255.01,91-180d,0.5,0.47935006842338845,2021-01-18
CF2692,BM,LoanRepayment,Outflow,-19725.34,<2d,1.0,0.6516842181835754,2021-01-24
CF2693,BM,CommitmentDraw,Inflow,66085.21,31-90d,0.5,0.13327964422284233,2021-04-03
CF2694,KY,SecurityMaturity,Outflow,-55991.37,31-90d,0.5,0.874873150907659,2020-04-01
CF2695,KY,DerivativesCF,Outflow,-14190.52,>1y,0.0,0.16505398472462118,2022-05-18
CF2696,KY,CommitmentDraw,Outflow,-237419.02,<2d,1.0,0.849510358425813,2021-01-31
CF2697,KY,CommitmentDraw,Outflow,-158627.26,>1y,0.0,0.9370733333190405,2022-10-01
CF2698,KY,RetailDeposit,Outflow,-237493.37,>1y,0.0,0.8096832897678641,2020-12-03
CF2699,BM,CommitmentDraw,Inflow,334861.1,<2d,1.0,0.1381072630747472,2021-09-25
CF2700,JE,LoanRepayment,Inflow,513746.58,<2d,1.0,0.05819803495420406,2019-11-22
CF2701,BM,LoanRepayment,Inflow,478774.58,91-180d,0.5,0.6359452881147641,2019-11-04
CF2702,KY,LoanRepayment,Outflow,-127071.08,8-30d,1.0,0.8776097043758139,2020-05-22
CF2703,JE,LoanRepayment,Inflow,305772.47,8-30d,1.0,0.2862522871095289,2021-11-15
CF2704,KY,RetailDeposit,Outflow,-171742.98,31-90d,0.5,0.48046046931841657,2023-02-14
CF2705,GU,CommitmentDraw,Outflow,-185586.72,181-365d,0.25,0.3993838311024641,2021-12-21
CF2706,BM,LoanRepayment,Outflow,-130444.23,<2d,1.0,0.5496000784306776,2023-07-24
CF2707,KY,DerivativesCF,Inflow,23267.52,31-90d,0.5,0.35842432155370774,2023-04-24
CF2708,GU,DerivativesCF,Outflow,-211983.18,181-365d,0.25,0.43086649712271485,2019-09-27
CF2709,GU,CorporateDeposit,Inflow,55175.72,31-90d,0.5,0.5064406682158983,2020-02-09
CF2710,BM,SecurityMaturity,Outflow,-33922.84,>1y,0.0,0.40091753445685385,2020-03-12
CF2711,KY,LoanRepayment,Outflow,-241888.88,31-90d,0.5,0.6593538538936643,2023-01-21
CF2712,KY,CommitmentDraw,Inflow,80598.07,>1y,0.0,0.9388303389930539,2022-11-16
CF2713,KY,LoanRepayment,Outflow,-26275.27,2-7d,1.0,0.721932990933927,2020-03-10
CF2714,GU,LoanRepayment,Inflow,114283.74,91-180d,0.5,0.4958401231388866,2022-02-04
CF2715,BM,CommitmentDraw,Inflow,89425.07,181-365d,0.25,0.7799928198837289,2022-12-15
CF2716,BM,CommitmentDraw,Inflow,468690.33,181-365d,0.25,0.38322027280564974,2024-04-30
CF2717,BM,CommitmentDraw,Outflow,-29451.59,181-365d,0.25,0.7750549322634318,2023-12-08
CF2718,BM,SecurityMaturity,Outflow,-70546.28,>1y,0.0,0.9896492152627343,2022-03-02
CF2719,KY,DerivativesCF,Outflow,-467657.73,8-30d,1.0,0.46624178430398,2022-11-07
CF2720,JE,CorporateDeposit,Inflow,68553.58,8-30d,1.0,0.220451421768196,2021-05-23
CF2721,BM,CorporateDeposit,Outflow,-210335.08,91-180d,0.5,0.40353175856990353,2023-09-25
CF2722,BM,LoanRepayment,Inflow,76483.03,2-7d,1.0,0.1666551697473101,2020-06-10
CF2723,BM,SecurityMaturity,Outflow,-272465.51,2-7d,1.0,0.9570142137279766,2022-02-27
CF2724,GU,CorporateDeposit,Inflow,47961.0,91-180d,0.5,0.9483099840125851,2020-02-27
CF2725,KY,CommitmentDraw,Outflow,-41707.6,>1y,0.0,0.41185849924607243,2020-03-16
CF2726,GU,SecurityMaturity,Inflow,312515.56,31-90d,0.5,0.8865612412656343,2020-09-26
CF2727,BM,CommitmentDraw,Inflow,24737.38,8-30d,1.0,0.38802202112866113,2023-08-31
CF2728,BM,CorporateDeposit,Outflow,-425017.5,181-365d,0.25,0.6205738001856084,2019-10-13
CF2729,KY,RetailDeposit,Inflow,244554.88,181-365d,0.25,0.4858991603187093,2023-11-12
CF2730,BM,CommitmentDraw,Outflow,-143868.4,2-7d,1.0,0.4863701352079993,2021-11-18
CF2731,BM,DerivativesCF,Outflow,-555349.19,181-365d,0.25,0.6257433879582559,2024-01-23
CF2732,KY,SecurityMaturity,Inflow,235526.11,8-30d,1.0,0.506149869098981,2024-06-14
CF2733,JE,RetailDeposit,Outflow,-536833.15,<2d,1.0,0.10862726120655897,2023-11-08
CF2734,BM,DerivativesCF,Inflow,283105.8,<2d,1.0,0.2635833852021028,2023-11-22
CF2735,BM,CorporateDeposit,Outflow,-426309.45,181-365d,0.25,0.8785822400119919,2023-04-24
CF2736,BM,DerivativesCF,Inflow,64844.43,<2d,1.0,0.33608385098403204,2022-12-19
CF2737,KY,RetailDeposit,Inflow,169414.58,2-7d,1.0,0.2352403236206635,2022-06-28
CF2738,KY,CommitmentDraw,Inflow,57872.8,91-180d,0.5,0.8234590253792233,2022-03-24
CF2739,BM,RetailDeposit,Inflow,165634.8,8-30d,1.0,0.8411519190508694,2022-05-22
CF2740,JE,SecurityMaturity,Inflow,174881.98,2-7d,1.0,0.7495026513450322,2019-07-24
CF2741,BM,LoanRepayment,Inflow,39226.86,181-365d,0.25,0.05256447418761323,2019-07-11
CF2742,GU,DerivativesCF,Inflow,75233.07,31-90d,0.5,0.7090849438820214,2020-04-10
CF2743,KY,RetailDeposit,Inflow,4816.24,>1y,0.0,0.5924491262008252,2019-08-11
CF2744,BM,RetailDeposit,Inflow,116691.87,>1y,0.0,0.5847486994723764,2020-10-27
CF2745,KY,RetailDeposit,Inflow,26450.09,91-180d,0.5,0.6682972354175696,2024-02-24
CF2746,KY,LoanRepayment,Inflow,405443.72,<2d,1.0,0.9594642906208591,2022-11-05
CF2747,BM,CorporateDeposit,Outflow,-511603.57,2-7d,1.0,0.4919772142042941,2021-12-03
CF2748,BM,RetailDeposit,Inflow,285483.79,31-90d,0.5,0.9661500016511734,2020-09-12
CF2749,BM,DerivativesCF,Outflow,-421683.61,31-90d,0.5,0.9653602379071599,2022-11-16
CF2750,KY,SecurityMaturity,Inflow,309251.88,2-7d,1.0,0.2788193563060797,2020-12-21
CF2751,KY,CommitmentDraw,Outflow,-245952.4,2-7d,1.0,0.6369180357653057,2021-07-19
CF2752,BM,CorporateDeposit,Outflow,-226732.76,2-7d,1.0,0.22408809020407072,2023-07-29
CF2753,BM,SecurityMaturity,Outflow,-326563.25,>1y,0.0,0.6582318341531092,2022-02-27
CF2754,BM,CommitmentDraw,Inflow,165084.83,181-365d,0.25,0.7496445145134387,2023-12-08
CF2755,BM,RetailDeposit,Inflow,440989.18,<2d,1.0,0.7508766718480051,2020-04-23
CF2756,KY,CorporateDeposit,Inflow,53282.29,<2d,1.0,0.8051198168206153,2019-09-05
CF2757,KY,SecurityMaturity,Outflow,-208701.52,91-180d,0.5,0.17882087268326674,2024-01-22
CF2758,BM,CorporateDeposit,Outflow,-249202.46,8-30d,1.0,0.0924416814156157,2022-01-28
CF2759,JE,CorporateDeposit,Inflow,205048.43,181-365d,0.25,0.8179988180103435,2021-03-06
CF2760,BM,SecurityMaturity,Outflow,-141868.08,2-7d,1.0,0.21485662646392634,2020-09-27
CF2761,BM,SecurityMaturity,Inflow,39524.56,>1y,0.0,0.42881497066948626,2019-07-08
CF2762,BM,CorporateDeposit,Outflow,-66315.08,<2d,1.0,0.7426875103265884,2021-08-29
CF2763,BM,CommitmentDraw,Inflow,215202.29,181-365d,0.25,0.5864667802620487,2021-08-29
CF2764,KY,SecurityMaturity,Outflow,-300455.65,>1y,0.0,0.9797059896172268,2021-09-16
CF2765,KY,CorporateDeposit,Outflow,-149854.1,8-30d,1.0,0.6333349302006602,2020-08-16
CF2766,KY,LoanRepayment,Outflow,-84973.22,91-180d,0.5,0.0062038628414513575,2022-10-03
CF2767,BM,DerivativesCF,Outflow,-156690.67,>1y,0.0,0.7326996563220918,2022-11-26
CF2768,KY,CorporateDeposit,Inflow,139872.76,181-365d,0.25,0.9872892639742304,2021-05-15
CF2769,KY,SecurityMaturity,Inflow,567708.95,>1y,0.0,0.008786152818718862,2019-07-31
CF2770,BM,DerivativesCF,Outflow,-440458.49,8-30d,1.0,0.016624715260024625,2021-03-11
CF2771,GU,CorporateDeposit,Inflow,259013.92,31-90d,0.5,0.8078838058430143,2020-11-04
CF2772,BM,DerivativesCF,Outflow,-446146.88,8-30d,1.0,0.2422169229068254,2021-12-05
CF2773,KY,DerivativesCF,Inflow,150425.44,91-180d,0.5,0.0685027532143162,2021-06-14
CF2774,BM,LoanRepayment,Inflow,137049.12,2-7d,1.0,0.6744472069167395,2022-08-04
CF2775,KY,RetailDeposit,Inflow,78403.05,8-30d,1.0,0.3925962005725724,2020-05-31
CF2776,JE,CorporateDeposit,Inflow,195028.05,181-365d,0.25,0.9811500817096259,2023-10-24
CF2777,BM,LoanRepayment,Inflow,358943.22,<2d,1.0,0.1538730721303928,2020-12-06
CF2778,KY,RetailDeposit,Outflow,-163750.4,91-180d,0.5,0.3601759447057614,2023-11-19
CF2779,GU,SecurityMaturity,Outflow,-181780.07,>1y,0.0,0.01289557240737571,2021-12-31
CF2780,BM,LoanRepayment,Inflow,255393.11,91-180d,0.5,0.9499311759090379,2022-05-31
CF2781,KY,CommitmentDraw,Outflow,-53566.85,2-7d,1.0,0.3457313721738561,2024-04-27
CF2782,BM,CommitmentDraw,Outflow,-25437.95,181-365d,0.25,0.052554529149673734,2021-01-08
CF2783,BM,CorporateDeposit,Inflow,92319.2,91-180d,0.5,0.5127474675430896,2020-04-29
CF2784,KY,CorporateDeposit,Outflow,-269344.23,31-90d,0.5,0.552411688774862,2023-03-03
CF2785,BM,CorporateDeposit,Inflow,157343.46,91-180d,0.5,0.12606224316902237,2020-05-25
CF2786,BM,CommitmentDraw,Outflow,-92615.14,>1y,0.0,0.7903253109492824,2020-09-24
CF2787,JE,CommitmentDraw,Outflow,-30186.7,181-365d,0.25,0.39182622387831134,2022-07-22
CF2788,BM,CorporateDeposit,Outflow,-400632.74,181-365d,0.25,0.6468101345840013,2021-02-28
CF2789,GU,CorporateDeposit,Inflow,162689.84,8-30d,1.0,0.6702647463690942,2019-08-22
CF2790,BM,CommitmentDraw,Inflow,32155.33,181-365d,0.25,0.902199948636599,2023-05-05
CF2791,GU,SecurityMaturity,Outflow,-196966.29,31-90d,0.5,0.9312097077046537,2020-10-01
CF2792,BM,CorporateDeposit,Outflow,-6676.97,181-365d,0.25,0.2005133851605495,2019-12-01
CF2793,BM,LoanRepayment,Outflow,-30229.23,8-30d,1.0,0.7678188270777859,2021-07-09
CF2794,GU,RetailDeposit,Inflow,72021.66,181-365d,0.25,0.281703973399934,2023-10-23
CF2795,JE,CommitmentDraw,Outflow,-80075.99,2-7d,1.0,0.06091341523552829,2019-12-07
CF2796,BM,LoanRepayment,Inflow,80290.75,<2d,1.0,0.8743795882752169,2023-10-25
CF2797,BM,CorporateDeposit,Outflow,-292904.55,31-90d,0.5,0.39301021339274866,2022-06-14
CF2798,BM,CorporateDeposit,Outflow,-641237.89,91-180d,0.5,0.03316250019804412,2022-11-06
CF2799,KY,CorporateDeposit,Inflow,25178.76,>1y,0.0,0.6960062168757205,2023-10-20
CF2800,BM,SecurityMaturity,Outflow,-170065.6,8-30d,1.0,0.9682934655420564,2021-04-01
CF2801,BM,DerivativesCF,Inflow,35718.08,8-30d,1.0,0.23455346085856965,2021-09-20
CF2802,KY,SecurityMaturity,Outflow,-100369.01,91-180d,0.5,0.9618941137150021,2024-02-11
CF2803,BM,CommitmentDraw,Inflow,306455.28,2-7d,1.0,0.47580672234722254,2019-07-17
CF2804,BM,CommitmentDraw,Inflow,364855.49,91-180d,0.5,0.13990155200765986,2020-09-29
CF2805,KY,RetailDeposit,Inflow,417612.37,91-180d,0.5,0.2124846328878478,2024-03-07
CF2806,GU,LoanRepayment,Outflow,-324378.39,8-30d,1.0,0.6533319912541954,2021-06-24
CF2807,GU,CorporateDeposit,Inflow,28240.29,>1y,0.0,0.550636794006768,2022-08-23
CF2808,BM,SecurityMaturity,Inflow,90250.93,31-90d,0.5,0.04567550401799425,2023-04-21
CF2809,KY,LoanRepayment,Outflow,-370688.61,91-180d,0.5,0.5899577440692311,2023-05-20
CF2810,GU,RetailDeposit,Inflow,294623.04,181-365d,0.25,0.11137975243241871,2022-01-31
CF2811,GU,RetailDeposit,Inflow,85506.06,<2d,1.0,0.2911609382002741,2020-11-19
CF2812,KY,DerivativesCF,Inflow,250433.76,91-180d,0.5,0.39284525546491833,2022-02-20
CF2813,KY,CommitmentDraw,Outflow,-2698.69,181-365d,0.25,0.3954360121202052,2020-07-20
CF2814,KY,CorporateDeposit,Inflow,49404.44,31-90d,0.5,0.5575188046951371,2020-10-04
CF2815,KY,LoanRepayment,Inflow,104935.68,181-365d,0.25,0.06451607752278055,2023-12-03
CF2816,BM,CommitmentDraw,Outflow,-12976.88,8-30d,1.0,0.3873572531207149,2022-01-12
CF2817,BM,CommitmentDraw,Inflow,510548.13,>1y,0.0,0.8397511118519275,2021-03-10
CF2818,GU,CommitmentDraw,Inflow,472999.84,31-90d,0.5,0.7889128965656891,2022-07-07
CF2819,GU,SecurityMaturity,Inflow,7680.21,<2d,1.0,0.4347978329907274,2021-01-16
CF2820,BM,CommitmentDraw,Inflow,257829.91,91-180d,0.5,0.8938158974575556,2023-10-11
CF2821,KY,CommitmentDraw,Outflow,-270732.83,181-365d,0.25,0.7480487295443878,2022-04-12
CF2822,BM,LoanRepayment,Inflow,295443.61,91-180d,0.5,0.45306602732284285,2022-11-12
CF2823,KY,DerivativesCF,Outflow,-152588.89,<2d,1.0,0.3302060000355591,2023-03-04
CF2824,BM,RetailDeposit,Inflow,27317.22,2-7d,1.0,0.4044575824976867,2024-01-04
CF2825,BM,CommitmentDraw,Inflow,28028.21,8-30d,1.0,0.7803102092065498,2020-07-13
CF2826,BM,RetailDeposit,Outflow,-397702.41,91-180d,0.5,0.4623279084332743,2023-07-18
CF2827,KY,CorporateDeposit,Inflow,264465.34,31-90d,0.5,0.1357422683325069,2023-12-10
CF2828,BM,CommitmentDraw,Outflow,-176352.46,91-180d,0.5,0.28177666854244676,2020-08-11
CF2829,GU,CommitmentDraw,Inflow,5185.74,181-365d,0.25,0.21880611063570732,2023-02-14
CF2830,JE,CorporateDeposit,Outflow,-3796.91,>1y,0.0,0.032173263855637346,2023-07-19
CF2831,KY,CommitmentDraw,Inflow,271763.59,2-7d,1.0,0.0157551269782773,2023-10-24
CF2832,BM,CorporateDeposit,Inflow,136866.13,91-180d,0.5,0.6636801754786356,2023-09-08
CF2833,KY,SecurityMaturity,Inflow,77149.05,91-180d,0.5,0.37644514969051,2019-11-27
CF2834,BM,CorporateDeposit,Inflow,461396.86,8-30d,1.0,0.9194497930863559,2020-08-07
CF2835,GU,CommitmentDraw,Inflow,163246.06,<2d,1.0,0.9600757530962094,2019-12-12
CF2836,GU,DerivativesCF,Outflow,-307907.71,2-7d,1.0,0.04710103368736229,2022-01-16
CF2837,KY,LoanRepayment,Inflow,113637.62,<2d,1.0,0.25697711012990176,2021-08-19
CF2838,KY,LoanRepayment,Outflow,-43936.09,8-30d,1.0,0.9570353960196047,2022-10-09
CF2839,BM,RetailDeposit,Outflow,-41268.29,>1y,0.0,0.6066103204885374,2021-11-23
CF2840,BM,LoanRepayment,Outflow,-59855.64,181-365d,0.25,0.9286599142430155,2019-12-06
CF2841,KY,SecurityMaturity,Outflow,-378828.43,181-365d,0.25,0.5151178684699377,2020-05-11
CF2842,KY,LoanRepayment,Outflow,-10903.51,31-90d,0.5,0.5066072745790376,2023-10-26
CF2843,GU,SecurityMaturity,Outflow,-622804.57,181-365d,0.25,0.9657439206692809,2019-11-21
CF2844,KY,LoanRepayment,Outflow,-389853.27,>1y,0.0,0.3862777509180686,2019-08-19
CF2845,KY,RetailDeposit,Outflow,-208709.58,<2d,1.0,0.6348251830914404,2022-03-31
CF2846,BM,CorporateDeposit,Outflow,-121881.21,2-7d,1.0,0.8860301383738808,2019-07-14
CF2847,BM,CorporateDeposit,Outflow,-100193.79,8-30d,1.0,0.1925955906606902,2020-07-16
CF2848,BM,LoanRepayment,Inflow,175060.34,31-90d,0.5,0.6207460506648045,2021-12-08
CF2849,BM,CommitmentDraw,Inflow,368057.1,181-365d,0.25,0.24685262890385118,2021-08-30
CF2850,BM,RetailDeposit,Inflow,51365.19,>1y,0.0,0.4460498596854162,2021-12-15
CF2851,BM,LoanRepayment,Inflow,192573.14,<2d,1.0,0.12245905649895028,2024-05-14
CF2852,KY,SecurityMaturity,Inflow,22570.32,31-90d,0.5,0.20781178397620648,2022-02-06
CF2853,BM,SecurityMaturity,Outflow,-226484.68,31-90d,0.5,0.008638683852830953,2021-04-09
CF2854,KY,RetailDeposit,Outflow,-159619.23,181-365d,0.25,0.851255522033276,2021-08-10
CF2855,KY,SecurityMaturity,Inflow,28753.1,8-30d,1.0,0.8842476646135613,2024-01-15
CF2856,KY,DerivativesCF,Outflow,-25037.08,<2d,1.0,0.13835372957962977,2022-03-14
CF2857,BM,CommitmentDraw,Inflow,171876.18,8-30d,1.0,0.6359088175873014,2023-04-29
CF2858,BM,LoanRepayment,Outflow,-135624.29,2-7d,1.0,0.980233210647511,2021-09-18
CF2859,GU,CommitmentDraw,Outflow,-3901.95,8-30d,1.0,0.7728255555520156,2020-07-09
CF2860,BM,CommitmentDraw,Outflow,-106582.88,8-30d,1.0,0.1519273515368531,2022-12-21
CF2861,KY,LoanRepayment,Outflow,-7951.29,<2d,1.0,0.44531682439970643,2023-05-27
CF2862,KY,LoanRepayment,Outflow,-177185.51,91-180d,0.5,0.7491214260973555,2021-08-11
CF2863,BM,DerivativesCF,Inflow,183148.6,>1y,0.0,0.6974301224456328,2020-01-31
CF2864,BM,RetailDeposit,Outflow,-255399.03,>1y,0.0,0.6156751658460156,2024-06-20
CF2865,KY,CommitmentDraw,Inflow,445487.33,<2d,1.0,0.9269770646574974,2023-08-17
CF2866,JE,SecurityMaturity,Outflow,-208567.84,<2d,1.0,0.2612613726487377,2023-11-27
CF2867,KY,DerivativesCF,Outflow,-24130.99,31-90d,0.5,0.1841856298526381,2019-07-10
CF2868,BM,CorporateDeposit,Outflow,-243486.82,91-180d,0.5,0.9134218927368619,2020-07-06
CF2869,KY,CommitmentDraw,Inflow,119381.95,181-365d,0.25,0.9497831930151277,2023-09-07
CF2870,BM,RetailDeposit,Inflow,381270.28,31-90d,0.5,0.989293167786879,2021-08-29
CF2871,KY,CorporateDeposit,Outflow,-257288.7,91-180d,0.5,0.9232156768247409,2021-05-13
CF2872,GU,DerivativesCF,Inflow,160720.07,>1y,0.0,0.8275038374481314,2021-07-02
CF2873,GU,CorporateDeposit,Inflow,348730.44,31-90d,0.5,0.9384836324612361,2023-12-16
CF2874,BM,RetailDeposit,Outflow,-45387.12,31-90d,0.5,0.8514276708204517,2019-09-29
CF2875,JE,SecurityMaturity,Inflow,111999.44,91-180d,0.5,0.31771770134396804,2020-05-13
CF2876,KY,CommitmentDraw,Outflow,-4608.37,8-30d,1.0,0.21592920956738793,2024-06-14
CF2877,KY,DerivativesCF,Outflow,-149599.81,<2d,1.0,0.12044013625353789,2022-01-30
CF2878,KY,LoanRepayment,Inflow,223952.11,181-365d,0.25,0.3435921051013803,2020-04-18
CF2879,BM,CorporateDeposit,Outflow,-144974.38,2-7d,1.0,0.7768403523835772,2022-10-12
CF2880,GU,LoanRepayment,Inflow,123231.33,91-180d,0.5,0.431816085984164,2023-10-11
CF2881,KY,CorporateDeposit,Inflow,328292.09,181-365d,0.25,0.4712058730129175,2023-07-22
CF2882,BM,SecurityMaturity,Inflow,551015.41,91-180d,0.5,0.45072155347157916,2019-08-10
CF2883,BM,CommitmentDraw,Inflow,501970.76,31-90d,0.5,0.9880000293306699,2024-01-18
CF2884,JE,CorporateDeposit,Inflow,142612.11,31-90d,0.5,0.2321301363874032,2024-01-23
CF2885,BM,DerivativesCF,Outflow,-450689.53,2-7d,1.0,0.5294474353069646,2020-03-11
CF2886,KY,LoanRepayment,Outflow,-20761.95,>1y,0.0,0.3147566769172869,2021-04-21
CF2887,BM,LoanRepayment,Outflow,-57962.77,2-7d,1.0,0.7448354536845855,2023-09-23
CF2888,JE,CommitmentDraw,Inflow,188475.43,181-365d,0.25,0.17869943869255378,2021-10-03
CF2889,JE,CorporateDeposit,Inflow,326062.36,181-365d,0.25,0.03208793274271038,2020-02-08
CF2890,BM,DerivativesCF,Inflow,290644.0,>1y,0.0,0.23052635959152978,2023-02-11
CF2891,KY,LoanRepayment,Inflow,66837.46,31-90d,0.5,0.40917525557050494,2024-02-23
CF2892,GU,CorporateDeposit,Outflow,-238794.86,<2d,1.0,0.34770029216875353,2022-09-13
CF2893,KY,SecurityMaturity,Outflow,-199062.84,31-90d,0.5,0.655825972194105,2020-12-26
CF2894,BM,SecurityMaturity,Inflow,520271.01,>1y,0.0,0.28623266450805374,2023-04-18
CF2895,BM,CorporateDeposit,Outflow,-93747.91,91-180d,0.5,0.7434113209986564,2021-11-13
CF2896,GU,LoanRepayment,Inflow,39647.09,<2d,1.0,0.6020517395977387,2021-07-01
CF2897,BM,CorporateDeposit,Inflow,58929.92,181-365d,0.25,0.9888624329396671,2021-07-01
CF2898,GU,CorporateDeposit,Outflow,-215086.73,<2d,1.0,0.7122715465299253,2022-11-20
CF2899,BM,LoanRepayment,Inflow,234331.11,<2d,1.0,0.8905100330095159,2024-05-13
CF2900,BM,SecurityMaturity,Outflow,-256071.33,2-7d,1.0,0.23683057363857785,2024-06-05
CF2901,KY,DerivativesCF,Inflow,311670.36,181-365d,0.25,0.5114338339894718,2022-03-02
CF2902,KY,DerivativesCF,Inflow,170225.97,>1y,0.0,0.2915187713310149,2022-01-09
CF2903,KY,CommitmentDraw,Outflow,-427932.56,8-30d,1.0,0.0785818250884388,2020-04-27
CF2904,KY,LoanRepayment,Outflow,-151206.31,8-30d,1.0,0.03551015333032148,2022-10-16
CF2905,BM,CorporateDeposit,Inflow,497358.47,181-365d,0.25,0.9259120676384146,2023-11-08
CF2906,GU,SecurityMaturity,Inflow,5425.46,91-180d,0.5,0.1562022218860063,2023-04-12
CF2907,JE,CommitmentDraw,Outflow,-188701.75,91-180d,0.5,0.0471451673935146,2023-07-04
